Length.Main + Extras.Median#Length.Main + Extras.Polled#Length.Main + Extras.Rushed#Length.Main Story.Average#Length.Main Story.Leisure#Length.Main Story.Median#Length.Main Story.Polled#Length.Main Story.Rushed
25.0#16#18.333333333333332#14.333333333333334#18.316666666666666#14.5#21#9.7
9.75#2#9.616666666666667#10.333333333333334#11.083333333333334#10.0#3#9.583333333333334
3.3333333333333335#11#2.783333333333333#1.9166666666666665#2.9333333333333336#1.8333333333333335#30#1.4333333333333333
0.0#0#0.0#0.0#0.0#0.0#0#0.0
12.5#12#10.483333333333333#8.35#11.083333333333334#8.0#23#5.333333333333333
20.0#3#16.45#15.5#15.75#15.5#2#15.25
0.8833333333333333#2#0.8333333333333334#0.6166666666666667#0.7833333333333333#0.5333333333333333#3#0.45
25.1#6#21.916666666666668#20.7#23.6#20.783333333333335#11#17.883333333333333
0.0#0#0.0#0.0#0.0#0.0#0#0.0
0.0#0#0.0#1.1166666666666667#1.2#1.0833333333333333#3#1.05
0.0#0#0.0#8.883333333333333#18.05#2.0833333333333335#4#3.1166666666666667
3.1#2#3.05#2.85#3.783333333333333#2.9833333333333334#7#2.3
0.0#0#0.0#2.2333333333333334#2.2333333333333334#2.2333333333333334#1#2.2333333333333334
0.0#0#0.0#1.6333333333333333#2.4#2.0#7#1.0666666666666667
0.0#0#0.0#1.8833333333333333#1.8833333333333333#1.8833333333333333#1#1.8833333333333333
0.0#0#0.0#5.416666666666667#5.783333333333333#5.75#4#4.866666666666667
0.0#0#0.0#15.0#15.0#15.0#1#15.0
0.0#0#0.0#6.0#7.75#5.0#4#4.75
0.0#0#0.0#9.883333333333333#10.983333333333333#9.883333333333333#2#8.766666666666667
0.0#0#0.0#0.0#0.0#0.0#0#0.0
0.0#0#0.0#0.0#0.0#0.0#0#0.0
4.0#1#4.0#1.75#1.8666666666666667#1.75#2#1.6166666666666667
10.0#24#7.8#4.783333333333333#7.366666666666666#4.5#35#3.066666666666667
43.35#2#37.666666666666664#27.966666666666665#46.81666666666667#22.15#6#18.533333333333335
0.9333333333333333#2#0.9#0.9333333333333333#1.4833333333333334#1.0#6#0.6333333333333333
15.0#3#17.083333333333332#7.266666666666667#12.066666666666666#1.0#3#2.4833333333333334
20.0#11#18.633333333333333#14.216666666666667#21.9#13.85#42#10.533333333333333
180.0#9#105.13333333333334#72.38333333333334#135.58333333333334#70.0#11#45.583333333333336
8.066666666666666#2#7.6#4.3#5.35#5.116666666666666#4#2.85
10.0#25#7.4#8.516666666666667#11.366666666666667#8.983333333333333#146#6.366666666666666
49.0#2#48.5#19.166666666666668#21.166666666666668#19.5#3#17.166666666666668
9.833333333333334#1#9.833333333333334#12.166666666666666#13.083333333333334#12.166666666666666#2#11.25
38.5#21#29.466666666666665#22.566666666666666#43.916666666666664#23.05#33#15.9
10.0#7#8.183333333333334#4.966666666666667#5.983333333333333#5.0#13#3.9833333333333334
13.35#25#9.833333333333334#7.783333333333333#11.233333333333333#8.0#60#5.35
0.0#0#0.0#8.583333333333334#8.583333333333334#8.583333333333334#1#8.583333333333334
14.0#51#12.466666666666667#10.183333333333334#17.033333333333335#10.0#110#6.75
0.0#0#0.0#0.0#0.0#0.0#0#0.0
60.0#7#42.0#40.666666666666664#77.9#30.983333333333334#12#24.9
19.033333333333335#32#16.65#18.15#21.816666666666666#18.016666666666666#57#13.85
0.0#0#0.0#0.0#0.0#0.0#0#0.0
0.0#0#0.0#12.0#12.0#12.0#1#12.0
0.0#0#0.0#0.0#0.0#0.0#0#0.0
10.0#3#9.033333333333333#7.816666666666666#10.0#8.0#28#5.95
3.55#2#3.0833333333333335#0.85#2.1666666666666665#0.4666666666666667#7#0.4
9.25#9#7.583333333333333#7.616666666666667#9.083333333333334#7.0#7#6.4
12.0#7#10.033333333333333#6.516666666666667#6.866666666666667#7.0#3#6.166666666666667
0.0#0#0.0#0.0#0.0#0.0#0#0.0
0.0#0#0.0#0.0#0.0#0.0#0#0.0
0.0#0#0.0#0.0#0.0#0.0#0#0.0
22.0#1#22.0#20.0#20.0#20.0#1#20.0
0.0#0#0.0#0.0#0.0#0.0#0#0.0
60.0#7#42.0#40.666666666666664#77.9#30.983333333333334#12#24.9
12.0#3#11.85#6.716666666666667#9.666666666666666#6.0#5#4.983333333333333
0.0#0#0.0#4.0#4.0#4.0#1#4.0
31.0#2#26.5#7.966666666666667#9.6#8.0#9#6.85
10.0#7#7.766666666666667#3.7333333333333334#5.4#3.85#14#2.066666666666667
23.0#30#16.566666666666666#16.916666666666668#25.733333333333334#16.266666666666666#123#10.8
12.5#12#10.483333333333333#8.35#11.083333333333334#8.0#23#5.333333333333333
0.0#0#0.0#0.0#0.0#0.0#0#0.0
9.5#6#6.683333333333334#5.033333333333333#7.45#4.8#28#3.783333333333333
9.066666666666666#1#9.066666666666666#6.733333333333333#6.95#6.666666666666667#3#6.516666666666667
6.0#1#6.0#3.0#3.0#3.0#1#3.0
0.0#0#0.0#0.0#0.0#0.0#0#0.0
9.0#42#7.183333333333334#7.25#11.05#7.0#107#5.55
6.566666666666666#10#5.833333333333333#6.583333333333333#8.383333333333333#7.0#22#5.383333333333334
14.0#63#10.533333333333333#11.216666666666667#16.15#10.416666666666666#48#7.9
0.0#0#0.0#8.0#8.0#8.0#1#8.0
7.5#3#5.133333333333334#4.366666666666666#4.633333333333333#4.166666666666667#5#3.966666666666667
11.0#12#9.483333333333333#9.25#10.7#8.95#30#6.783333333333333
63.833333333333336#10#54.416666666666664#24.2#27.933333333333334#23.566666666666666#20#20.933333333333334
12.0#5#10.35#8.15#9.916666666666666#8.0#24#6.65
9.716666666666667#3#7.566666666666666#4.816666666666666#4.9#4.816666666666666#2#4.733333333333333
0.0#0#0.0#4.0#4.0#4.0#1#4.0
13.0#7#12.666666666666666#11.8#13.45#12.0#9#8.75
5.55#7#4.783333333333333#4.616666666666667#5.216666666666667#5.0#15#3.9
35.666666666666664#1#35.666666666666664#0.0#0.0#0.0#0#0.0
10.0#4#7.866666666666667#5.283333333333333#6.066666666666666#5.0#8#4.316666666666666
22.0#9#17.966666666666665#22.566666666666666#27.983333333333334#22.0#7#19.05
10.033333333333333#26#8.383333333333333#7.8#10.75#8.0#71#5.95
0.0#0#0.0#3.2333333333333334#4.033333333333333#2.9333333333333336#5#2.85
14.0#51#12.466666666666667#10.183333333333334#17.033333333333335#10.0#110#6.75
7.0#8#5.25#4.066666666666666#4.433333333333334#4.0#5#3.5166666666666666
5.0#1#5.0#2.6833333333333336#3.3666666666666667#2.7666666666666666#3#2.0166666666666666
0.0#0#0.0#4.0#4.0#4.0#1#4.0
8.516666666666667#36#6.633333333333333#6.3#10.083333333333334#6.0#28#4.816666666666666
0.0#0#0.0#0.0#0.0#0.0#0#0.0
0.0#0#0.0#0.0#0.0#0.0#0#0.0
15.283333333333333#4#12.666666666666666#7.2#8.3#8.0#10#5.3
20.0#5#16.2#0.0#0.0#0.0#0#0.0
0.0#0#0.0#0.0#0.0#0.0#0#0.0
0.0#0#0.0#0.0#0.0#0.0#0#0.0
0.0#0#0.0#0.0#0.0#0.0#0#0.0
15.5#4#14.75#0.0#0.0#0.0#0#0.0
0.0#0#0.0#0.0#0.0#0.0#0#0.0
0.0#0#0.0#3.533333333333333#3.533333333333333#3.533333333333333#1#3.533333333333333
15.283333333333333#4#12.666666666666666#7.2#8.3#8.0#10#5.3
0.0#0#0.0#9.966666666666667#10.733333333333333#9.0#3#9.2
8.0#1#8.0#3.6166666666666667#5.516666666666667#2.45#5#2.6666666666666665
0.0#0#0.0#1.2166666666666668#1.6666666666666665#1.5#5#0.9
0.0#0#0.0#0.0#0.0#0.0#0#0.0
0.0#0#0.0#0.0#0.0#0.0#0#0.0
12.0#7#10.033333333333333#6.516666666666667#6.866666666666667#7.0#3#6.166666666666667
21.216666666666665#7#13.9#8.516666666666667#11.05#7.5#4#6.5
5.0#1#5.0#2.5166666666666666#3.25#2.5166666666666666#2#1.7666666666666666
0.0#0#0.0#0.0#0.0#0.0#0#0.0
0.0#0#0.0#6.666666666666667#7.0#6.666666666666667#2#6.333333333333333
10.0#2#9.0#9.75#9.933333333333334#10.0#4#9.433333333333334
23.0#2#21.5#0.0#0.0#0.0#0#0.0
14.25#1#14.25#14.966666666666667#15.25#14.966666666666667#2#14.683333333333334
15.0#13#12.816666666666666#12.583333333333334#14.183333333333334#12.166666666666666#21#10.683333333333334
0.0#0#0.0#2.15#2.533333333333333#2.15#2#1.7833333333333332
